,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
77,196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,기술성장기업부,87800,2,-2600,-2.88,91400,92800,87600,716406,64131385700,4654438498400,53011828,KSQ
78,000100,KR7000100008,유한양행,KOSPI,,60400,2,-1800,-2.89,62100,62300,60300,281428,17108427100,4628974882800,76638657,STK
79,034220,KR7034220004,LG디스플레이,KOSPI,,12750,2,-120,-0.93,13000,13480,12740,2074816,26958249190,4562150175000,357815700,STK
80,005070,KR7005070008,코스모신소재,KOSPI,,139100,2,-2200,-1.56,140000,140900,139000,111438,15566238900,4522246159600,32510756,STK
81,241560,KR7241560002,두산밥캣,KOSPI,,43950,2,-1400,-3.09,45150,45600,42700,395731,17264849057,4405950845700,100249166,STK
82,097950,KR7097950000,CJ제일제당,KOSPI,,287500,2,-2500,-0.86,292000,292000,286500,16122,4645857500,4328078475000,15054186,STK
83,032640,KR7032640005,LG유플러스,KOSPI,,9810,2,-110,-1.11,9920,9930,9800,1257985,12357869360,4283157451410,436611361,STK
84,036570,KR7036570000,엔씨소프트,KOSPI,,193600,2,-12900,-6.25,205500,206500,193600,279901,55157520300,4250298659200,21954022,STK
85,004020,KR7004020004,현대제철,KOSPI,,31400,2,-1050,-3.24,32650,32700,31350,310582,9838867100,4190197649000,133445785,STK
86,128940,KR7128940004,한미약품,KOSPI,,330500,2,-10500,-3.08,335000,341000,320000,92739,30566242000,4151793219000,12562158,STK
87,021240,KR7021240007,코웨이,KOSPI,,55700,1,1500,2.77,54200,56400,54200,180267,10037546500,4110638778300,73799619,STK
88,006800,KR7006800007,미래에셋증권,KOSPI,,6670,2,-180,-2.63,6880,6880,6640,413339,2770653810,4037460441360,605316408,STK
89,005387,KR7005382007,현대차2우B,KOSPI,,109700,2,-1700,-1.53,111400,111500,109300,98289,10826491100,3962429490900,36120597,STK
90,068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,99600,2,-5200,-4.96,103200,104100,98100,557251,55802121700,3945180202800,39610243,KSQ
91,078930,KR7078930005,GS,KOSPI,,40000,2,-250,-0.62,40450,40450,39750,85479,3415954200,3716615120000,92915378,STK
92,000720,KR7000720003,현대건설,KOSPI,,32800,2,-950,-2.81,33700,33750,32700,577578,19088930550,3652469092000,111355765,STK
93,029780,KR7029780004,삼성카드,KOSPI,,31500,2,-300,-0.94,31850,31900,31500,28079,887895450,3649555066500,115858891,STK
94,271560,KR7271560005,오리온,KOSPI,,89800,2,-6800,-7.04,97500,97700,89700,1240880,114311657400,3550344653600,39536132,STK
95,272210,KR7272210006,한화시스템,KOSPI,,18480,2,-290,-1.55,18720,18800,18040,1447504,26636681140,3491230308720,188919389,STK
96,008930,KR7008930000,한미사이언스,KOSPI,,49850,2,-6350,-11.3,53500,53900,47500,6932330,344706081600,3487353459000,69956940,STK
97,403870,KR7403870009,HPSP,KOSDAQ,벤처기업부,41800,1,50,0.12,42600,42950,41550,1086633,45909867700,3462890653200,82844274,KSQ
98,018880,KR7018880005,한온시스템,KOSPI,,6450,2,-60,-0.92,6540,6570,6430,616316,3997564950,3443010000000,533800000,STK
99,267260,KR7267260008,HD현대일렉트릭,KOSPI,,93000,3,0,0.0,92600,95200,92400,174757,16355917200,3352383555000,36047135,STK
100,011780,KR7011780004,금호석유,KOSPI,,115400,2,-5100,-4.23,120000,120300,115200,103091,12076862300,3294402156600,28547679,STK
101,277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,168200,2,-4100,-2.38,171200,171800,165400,269788,45210575600,3263056115600,19399858,KSQ
102,016360,KR7016360000,삼성증권,KOSPI,,36400,2,-400,-1.09,37050,37050,36350,145892,5327860350,3250520000000,89300000,STK
103,005940,KR7005940002,NH투자증권,KOSPI,,9760,2,-80,-0.81,9890,9890,9740,378009,3704125860,3237059388960,331665921,STK
104,035250,KR7035250000,강원랜드,KOSPI,,14630,2,-270,-1.81,14950,15000,14620,493468,7275756920,3129949515000,213940500,STK
105,071050,KR7071050009,한국금융지주,KOSPI,,55900,2,-900,-1.58,57400,57400,55700,85370,4783596800,3115082952800,55725992,STK
106,011790,KR7011790003,SKC,KOSPI,,79500,1,100,0.13,81000,82900,78900,293645,23572713400,3010529691000,37868298,STK
107,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,197100,2,-1400,-0.71,200000,202500,196300,73618,14586949900,3004271127000,15242370,KSQ
108,035900,KR7035900000,JYP Ent.,KOSDAQ GLOBAL,우량기업부,82900,1,900,1.1,82800,85500,82300,1167706,97905878500,2944400086800,35517492,KSQ
109,417200,KR7417200003,LS머트리얼즈,KOSDAQ,중견기업부,43300,2,-2300,-5.04,45100,45800,43300,2465536,108610408550,2929360134700,67652659,KSQ
110,010620,KR7010620003,현대미포조선,KOSPI,,72200,2,-2400,-3.22,74600,74700,72100,148791,10842625360,2883823157800,39942149,STK
111,000120,KR7000120006,CJ대한통운,KOSPI,,123000,2,-1100,-0.89,123500,124400,120100,89943,11024282500,2805918312000,22812344,STK
112,064350,KR7064350002,현대로템,KOSPI,,25500,2,-900,-3.41,26450,26550,25400,1019291,26213366950,2783128471500,109142293,STK
113,383220,KR7383220001,F&F,KOSPI,,71400,2,-3300,-4.42,74300,74800,70800,170811,12304459000,2735125155000,38307075,STK
114,003410,KR7003410008,쌍용C&E,KOSPI,,5450,2,-70,-1.27,5520,5540,5450,189026,1035789990,2717898475600,498696968,STK
115,079550,KR7079550000,LIG넥스원,KOSPI,,120500,2,-100,-0.08,120100,121300,116700,235620,28074110100,2651000000000,22000000,STK
116,004990,KR7004990008,롯데지주,KOSPI,,25100,2,-50,-0.2,25150,25200,24700,145166,3604110450,2633221848700,104909237,STK
117,001450,KR7001450006,현대해상,KOSPI,,29400,2,-700,-2.33,30250,30250,29350,319839,9503436300,2628360000000,89400000,STK
118,052690,KR7052690005,한전기술,KOSPI,,68300,2,-900,-1.3,68600,69000,67100,123525,8404053200,2610426000000,38220000,STK
